CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02004722514003701000000000U7,142046,TACO FISH ENSENADA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PRIVADA,GUANAJUATO,317,,RAMOS,22460,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95418139,32.49065845,,,
02001722512000292001000000U0,67412,TACO FISH MAKUKOS,,Restaurantes con servicio de preparación de pescados y mariscos,11 a 30 personas,BOULEVARD,LAZARO CARDENAS,10,,PLAYA ENSENADA,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.61671447,31.85418627,,,
02004722219017432001000000M9,151033,TACO LOCO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,ANDADOR,CALLE PRIMERA,8220,8212,ZONA NORTE,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03621522,32.53687499,,,
02002722514000221000000000U3,78820,TACO MANA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ALVARO OBREGON,,,AXACA,21700,"DELTA (ESTACIÓN DELTA), Mexicali, BAJA CALIFORNIA",6865483303,,,Fijo,-115.18417812,32.35201634,,,
02001722514000971001000000U5,95415,TACO MIENDO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLEJON,MIRAMAR,3,3,ZONA PLAYITAS,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62811073,31.86155140,,,
02004722514003271000000000S1,152967,TACO N TODO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,INGENIERO JUAN OJEDA ROBLES Y/O DE LA PAZ,695,0,BUENA VISTA,22415,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.98317775,32.51972313,,,
02004722514006741000000000S0,7344681,TACO N TODO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,LAZARO CARDENAS,606,,OTAY CONSTITUYENTES,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94832924,32.52920928,,,
02001722514001851001000000U8,95414,TACO RIENDO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLEJON,MIRAMAR,2,6,ZONA PLAYITAS,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461194346,,,Fijo,-116.62808096,31.86162068,,,
02005722514000331000000000U3,6470090,TACO SURF,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,OTRO (ESPECIFIQUE),NINGUNO,0,0,EL MORRO,22710,"EL MORRO KILÓMETRO TREINTA Y OCHO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-116.99328135,32.26256841,,,
02001722514003222000000000U0,7155872,TACO VILLA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,PRINCIPAL,119,,FRANCISCO ZARCO (GUADALUPE),22750,"FRANCISCO ZARCO (VALLE DE GUADALUPE), Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.57326546,32.09533329,,,
02004722219017772001000000U8,141919,TACOA EL COMPITA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,MANUEL ACUÑA,470,,NUEVA TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",6651441110,EDUARDORODRIGUEZ91@ICIOUD.COM,,Semifijo,-116.93145120,32.54122631,,,
02004722514005881000000000U5,6971471,TACOGALDO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BABURIAS DEL MAR,,8,DIMESTEIN,22105,"TIJUANA, Tijuana, BAJA CALIFORNIA",664400132,,,Fijo,-116.97540462,32.50639812,,,
02004722514003461000000000U8,125829,TACOMIENDITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,,2910,LA JOYA,22115,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94729738,32.48686735,,,
02004722514007111000000000U5,8316782,TACOMIENDO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LAS FERIAS (INDEPENDENCIA),10,,LOMAS DE AGUA CALIENTE,22034,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.99833243,32.49835379,,,
02004722514007921000000000U7,9035556,TACOMIENDO BIRRIA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,WAHOO,,9902,FLORIDO,22237,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643101284,,,Fijo,-116.87493321,32.46742851,,,
02004722514006551000000000U3,8093962,TACON ANTOJO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LAURELES Y/O JESUS RODRIGUEZ,15,,RANCHO LAS FLORES 2DA SECC,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642188805,,,Fijo,-117.08732700,32.51252975,,,
02004722514007941000000000U5,9035705,TACON TODO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO EUFRATES,,,INFONAVIT CAPISTRANO,22223,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.91838195,32.48247570,OTRO CONGLOMERADO,ESTADIO LOS POTROS,SN
02004722514000271000000000U4,123757,TACONAZO HIPODROMO,TACONAZO  HIPODROMO ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,HIPODROMO,126,,HIPODROMO,22025,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646818202,,,Fijo,-116.99869189,32.50388092,,,
02004722514002581001000000U4,123838,TACO-N-TODO,TACO-N-TODO ,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,AVENIDA,HIPODROMO,,1,HIPODROMO,22020,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642080348,,,Fijo,-116.99881327,32.50464772,,,
02001722514003332000000000U7,8304288,TACOR VARIOS SANDOVAL,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CARRETERA,BENITO JUAREZ,0,0,VICENTE GUERRERO,22920,"VICENTE GUERRERO                                                                                              , San Quintín, BAJA CALIFORNIA",,,,Fijo,-115.99113479,30.73192321,,,
02002722212006411000000000U5,142250,TACOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SANCHEZ TABOADA,,,OAXACA,21700,"DELTA (ESTACIÓN DELTA), Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.19114726,32.35663797,,,
02002722514005011000000000U3,6930315,TACOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,MANUEL GOMEZ MORIN,,,MAYOS,21137,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.53371602,32.65795566,,,
02004722514007841000000000U7,8565179,TACOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DURANGO,,,DURANGO,22117,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97049455,32.49295569,,,
02004722514002481001000000S7,112965,TACOS  EL  CHENTE,TACOS  EL  CHENTE ,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,BOULEVARD,BOULEVARD DE LOS INSURGENTES,14,,LOS ALAMOS,22210,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.95290755,32.50505310,,,
02003722514000801000000000U0,9143022,TACOS  SANCHES,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,RUMOROSA,,,LA RUMOROSA,21511,"LA RUMOROSA, Tecate, BAJA CALIFORNIA",6863838069,,,Fijo,-116.06770021,32.52044747,,,
02002722514004031001000000U2,84216,TACOS & BURROS,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,NOVENA,,,VILLA DEL PALMAR,21378,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861412277,,,Semifijo,-115.38747982,32.62328039,,,
02004722514009901000000000U7,9348246,TACOS 777,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CAÑON AZTECA,3301,,ARTESANAL,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.07044995,32.50855894,,,
02002722514007171000000000U3,8369961,TACOS A VAPOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CONTINENTE EUROPEO,2735,,CONJUNTO URBANO ORIZABA,21130,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.51967264,32.63456440,,,
02001722514004021000000000U5,8677155,TACOS A VAPOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GUADALUPE VICTORIA,,,CAMALU,22910,"CAMALÚ                                                                                                        , San Quintín, BAJA CALIFORNIA",,,,Semifijo,-116.06328500,30.84297052,,,
02004722514009011000000000U5,8362482,TACOS A VAPOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO EUFRATES,,,INFONAVIT CAPISTRANO,22223,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.91838195,32.48247570,OTRO CONGLOMERADO,ESTADIO LOS POTROS,SN
02002722514006561000000000U6,8728618,TACOS A VAPOR DOÑA MARIA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE LOS INSURGENTES,,,GUDALUPE VICTORIA KILOMETRO CUARENTA Y TRES,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6863065441,,,Fijo,-115.10426108,32.28433776,,,
02004722514004331000000000U2,143944,TACOS A VAPOR GIL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,LAZARO CARDENAS,,,OTAY CONSTITUYENTES,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646481815,GOA0361@HOTMAIL.COM,,Fijo,-116.94830631,32.52878910,,,
02004722219002291000000000U6,76007,TACOS A VAPOR LA ESPECIAL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PARQUE MEXICO SUR,1023,2,JARDINES,22500,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.11659293,32.52667916,,,
02004722514009391000000000U1,9164146,TACOS A VAPOR LA PIEDAD,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ISLA TIBURON,11750,,MARIANO MATAMOROS,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.88993969,32.49940605,,,
02002722514008391000000000U6,6972791,TACOS A VAPOR LOS CUATES HERMANOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,OCTAVA,,,GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6861212486,,,Semifijo,-115.10081863,32.28622565,,,
02004722514008331000000000U8,7368969,TACOS A VAPOR LOS PRIMOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NOVENA,2610,0,EJIDO MATAMOROS,22204,"TIJUANA, Tijuana, BAJA CALIFORNIA",664791225,,,Fijo,-116.86218272,32.52227338,,,
02004722514005511000000000U8,7017428,TACOS A VAPOR MI NIÑO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MICHOACAN,8081,1,ZONA NORTE,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641954779,,,Fijo,-117.03996866,32.54037546,,,
02004722514009071000000000U9,8485604,TACOS A VAPOR TIZOC,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,RAMON ALANID,15168,,LAS BRISAS,22115,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642963590,,,Fijo,-116.95909137,32.49880034,"TIANGUIS, BAZAR O PULGA",SWAT MEET LAS CARPAS CARRUSEL,15168
02002722212004411000000000U7,86064,TACOS A VAPOR VERONICA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CIUDAD VICTORIA,299,,ESPERANZA,21140,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865424060,VERO_SERRATO@HOTMAIL.COM,,Fijo,-115.48520403,32.64619734,,,
02004722514002571000000000U5,123646,TACOS AARON,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,LOMAS CAMPESTRE,,,LAS AMERICAS,22106,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Semifijo,-116.99073855,32.50682197,,,
02004722513004481000000000U7,108211,TACOS ACAPULCO,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,LAUREL,9930,,EL FLORIDO 1RA SECCION,22237,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.88140510,32.46459588,,,
02002722514002091000000000U8,81628,TACOS ADRIANA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SAIN ALTO,1744,,DEL RASTRO,21090,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865583644,,,Fijo,-115.46530746,32.62557757,,,
02002722514008721000000000U4,6973536,TACOS AL PASTOR EL PELON,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE LOS INSURGENTES,,,ESTACION GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6862419076,,,Fijo,-115.10602492,32.28309118,,,
02002722514002451000000000U4,83489,TACOS AL VAPOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PABLO RIVERA,880,,INDEPENDENCIA,21290,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.43270582,32.62613614,,,
02002722514006471000000000U8,8728408,TACOS AL VAPOR EL PATRON,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TERCERA,200,0,PARCELAS DEL VALLE,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6863923698,,,Fijo,-115.11299321,32.29071933,,,
02004722212011271000000000U2,55341,TACOS AL VAPOR LA ESPECIAL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,REVOLUCION,718,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646866258,,,Fijo,-117.03669971,32.53401367,,,
02001722212003621000000000U4,62070,TACOS AL VAPOR LA RANA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS LAGOS,,,VALLE DORADO,22890,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461166925,,,Fijo,-116.59314404,31.82799077,,,
02002722514008901000000000S2,9101295,TACOS AL VAPOR LALO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,UXMAL,1098,,ESPERANZA,21140,"MEXICALI, Mexicali, BAJA CALIFORNIA",686321545,,,Fijo,-115.49538441,32.64343743,,,
02004722514006041000000000U5,8515088,TACOS AL VAPOR ROY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,DEFENSORES DE BAJA CALIFORNIA,596,,COLONIA LOPEZ LEYVA,22350,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.99981519,32.52523406,,,
02003722514000381000000000U3,101608,TACOS AL VAPOR SANDRA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,NINGUNO,0,0,FRACC GAMES,21510,"LA RUMOROSA, Tecate, BAJA CALIFORNIA",6864232045,TACOS_SANDRA@OUTLOOK.COM,,Fijo,-116.04434819,32.55002857,,,
02001722219003801000000000U7,67502,TACOS ALAN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LA MARINA,,6,ZONA PLAYITAS,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62776458,31.86165337,,,
02002722514007781000000000U9,6914956,TACOS ALEX,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,REFORMA,1898,0,NUEVA,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.45845454,32.66549513,,,
02002722514007981000000000U5,6915387,TACOS ALEX,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,VILLA MOCTEZUMA PONIENTE,3398,3398,VILLAS DE LA REPUBLICA,21395,"MEXICALI, Mexicali, BAJA CALIFORNIA",6863896922,,,Fijo,-115.37747554,32.60966945,,,
02002722514002151000000000U0,91840,TACOS ALGO BIEN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DEL CIRIO,1498,,LUCIO BLANCO,21320,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861930676,,,Semifijo,-115.49854421,32.60730260,,,
02004722219017402001000000U2,151918,TACOS ALICIA,,Restaurantes con servicio de preparación de pescados y mariscos,6 a 10 personas,AVENIDA,AQUILES SERDAN,10816,,LIBERTAD PARTE BAJA,22300,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643570780,RAULOLIVARESD@YAHOO.COM.MX,,Fijo,-117.02001294,32.54038208,,,
02004722219017582000000000U1,68747,TACOS ALICIA,,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,180,,VALLE DEL RUBI,22180,"TIJUANA, Tijuana, BAJA CALIFORNIA",,EDIA_1616@HOTMAIL.COM,,Fijo,-117.03250656,32.49689176,,,
02005722330000031000000000U0,6959758,TACOS ALISITOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CARRETERA,SIN REFERENCIA,,,ALISITOS,22746,"ALISITOS, Playas de Rosarito, BAJA CALIFORNIA",,,,Semifijo,-116.88462525,32.12364433,,,
02002722514000251000000000U0,84270,TACOS ALTA LOMA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ALTA LOMA,,,VILLA COLONIAL,21298,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.40636340,32.62996333,,,
02004722219014311000000000U2,143507,TACOS ANA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BOLEVARD DE LAS BELLAS ARTTES,350,,NUEVA TIJUANA,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.93317338,32.54415421,,,
02002722514000371000000000U6,148677,TACOS ANAYA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CARRETERA,ESTATAL NUMERO 4,,,VENUSTIANO CARRANZA,21739,"COLONIA VENUSTIANO CARRANZA (LA CARRANZA), Mexicali, BAJA CALIFORNIA",6861574316,,,Fijo,-115.16683695,32.23935924,,,
02005722512000991000000000U8,8304734,TACOS AND BEERS,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,MARTIRES DE PINOS ALTOS,19,,QUINTAS DEL MAR,22703,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.06555865,32.35200024,,,
02002722514007491000000000U5,8391826,TACOS AND SALADS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,2000,8,PLUTARCO ELIAS CALLES,21376,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.40845726,32.62443833,CENTRO Y PLAZA COMERCIAL,PLAZA CARRANZA,2 B
02004722512000071000000000U2,107102,TACOS ANGEL,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,CAMINO ARANJUEZ,2,,VILLA FONTANA,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.87224181,32.51343127,,,
02004722514009871000000000U2,9365986,TACOS ANGEL,TACOS ANGEL ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,POPOCATEPETL,12351,,CAMINO VERDE,22190,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.98689729,32.47972694,,,
02001722219005612000000000U6,70795,TACOS ANGELITO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALZADA,CORTEZ,145,,INDEPENDENCIA,22840,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.60527792,31.86047832,,,
02004722212001081000000000U7,145902,TACOS ARENQUE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FUERZA AEREA MEXICANA,10,0,7076,22410,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.99449747,32.54205165,,,
02002722514004571000000000U7,90381,TACOS ARIANNA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,LUIS DONALDO COLOSIO MURRIETA,,,AZTECAS,21320,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.52957551,32.65397263,,,
02004722514000871000000000U1,142391,TACOS ARY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DEL FUERTE,15530,,CAMPESTRE MURUA,22455,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.92918699,32.52367181,,,
02002722514005591000000000U4,7005245,TACOS ASHLEY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,JEREZ,401,,EJIDO ZACATECAS,21090,"MEXICALI, Mexicali, BAJA CALIFORNIA",6863490092,,,Semifijo,-115.46263710,32.62917918,,,
02005722514000821000000000U3,6948907,TACOS ATLIXCO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GENERAL FELIX ZULOAGA,,,BENITO JUAREZ AMPLIACION PLAN LIBERTADOR,22706,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05346086,32.39184307,,,
02003722514000621000000000U2,7048706,TACOS AURORA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PRESIDENTE ABELARDO L. RODRIGUEZ,,,TECATE CENTRO,21400,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.62449073,32.57277540,,,
02002722514008671000000000U1,6973480,TACOS AVAPOR CHIQUITAMERICA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE LOS INSURGENTES,,,ESTACION GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",6861224045,,,Fijo,-115.10327505,32.28482446,,,
02002722514008941000000000U8,9121598,TACOS AVAPOR EL CHUYIN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,OCTAVA,,,GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.09996642,32.28544712,"TIANGUIS, BAZAR O PULGA",TIANGUIS MILTON CASTELLANO EVERARDO,20B
02001722514002472000000000U2,7622567,TACOS BAJA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,SEXTA,578,,CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62385625,31.86818466,EDIFICIO COMERCIAL Y DE SERVICIOS,SEXTA Y GASTELUM,578
02005722219001341010000000U7,6424236,TACOS BAJA JUNIOR,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,BOULEVARD POPOTLA,28,639,CUENCA DIAZ,22710,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",6611197216,,,Fijo,-117.04982721,32.32329394,,,
02004722514007791000000000U4,8333874,TACOS BARIOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,GENERAL RODOLFO SANCHEZ TABOADA,17,,SANCHEZ TABOADA PRODUTSA,22680,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97242942,32.46556162,,,
02004722514006291000000000U6,8797326,TACOS BARIOS MK,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ROSARIO,17603,,LOMAS DE LA PRESA,22125,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.92797878,32.44417720,,,
02004722212007831001000000U9,129934,TACOS BERNA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,MISION SANTO TOMAS,15408,,EL TECOLOTE SECC II,22675,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646169027,,,Fijo,-116.98739668,32.44725857,,,
02004722514007041000000000U4,7345989,TACOS BERTHA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,1450,,PINOS,22127,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.93413667,32.47243182,,,
02002722514005201000000000U0,6930659,TACOS BETTY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO DE LA PLATA,2998,,SALINAS DE GORTARI,21137,"MEXICALI, Mexicali, BAJA CALIFORNIA",6869455589,,,Fijo,-115.52377994,32.65427294,,,
